"latitude","longitude","survey_date","survey_id","mean_sst","median_sst","q95_sst","q05_sst","min_sst","max_sst"
-35.50474,150.39611,2014-12-21,912344984,19.5168946648427,19.79,22.31,16.385,15.42,23.58
-32.70976,152.15925,2015-05-23,912345065,20.8495759233926,20.93,23.56,18.325,17.22,25.58
-32.70976,152.15925,2015-05-23,912345064,20.8495759233926,20.93,23.56,18.325,17.22,25.58
-32.74881,152.1746,2015-04-08,912345063,20.9046374829001,20.93,23.805,18.325,17.22,25.58
-32.70883,152.22794,2015-03-20,912345062,21.0009439124487,20.99,23.98,18.365,17.27,25.61
-32.708,152.225,2015-03-20,912345061,21.0009439124487,20.99,23.98,18.365,17.27,25.61
-37.81828,148.7838,2015-05-19,912345060,16.4525444596443,16.03,19.745,13.54,12.92,21.02
-37.564,149.9179,2015-05-04,912345059,17.6812038303694,17.96,21.075,14.12,13.29,21.97
-37.564,149.9179,2015-05-03,912345058,17.677756497948,17.95,21.075,14.12,13.29,21.97
-37.55564,149.90763,2015-05-02,912345057,17.6746648426813,17.9,21.075,14.12,13.29,21.97
-37.55564,149.90763,2015-05-02,912345056,17.6746648426813,17.9,21.075,14.12,13.29,21.97
-32.74057,152.19493,2015-03-09,912345055,20.9113816689466,20.93,23.805,18.325,17.22,25.58
-32.74057,152.19493,2015-03-09,912345054,20.9113816689466,20.93,23.805,18.325,17.22,25.58
-32.71333,152.15713,2015-02-20,912345053,20.8846238030096,20.93,23.69,18.325,17.22,25.58
-32.71333,152.15713,2015-02-20,912344975,20.8846238030096,20.93,23.69,18.325,17.22,25.58
-32.70976,152.15925,2015-02-01,912345052,20.8376196990424,20.93,23.41,18.325,17.22,24.82
-32.70976,152.15925,2015-02-01,912344974,20.8376196990424,20.93,23.41,18.325,17.22,24.82
-39.08771,146.44073,2015-03-08,912345051,15.9153625170999,15.65,19.55,12.94,12.26,21.82
-37.88188,147.95972,2015-02-22,912345050,15.9875923392613,15.67,19.575,12.735,12.09,20.83
-37.8704,148.06088,2015-02-20,912345049,15.9880711354309,15.69,19.49,12.785,12.24,20.73
-38.31745,144.71023,2015-02-06,912345048,16.1529411764706,15.62,20.87,11.895,11.24,22.91
-37.11518,149.96512,2015-01-15,912345047,18.1063611491108,18.84,21.395,14.12,12.98,23.1
-36.58472,150.05333,2014-11-07,912345046,18.9842270861833,19.29,22.165,15.68,14.89,23.76
-36.58472,150.05333,2014-11-07,912345041,18.9842270861833,19.29,22.165,15.68,14.89,23.76
-39.0249,146.47135,2014-12-15,912345045,15.9636798905609,15.65,19.885,12.835,12.14,21.99
-39.0642,146.46935,2014-12-15,912345044,15.9442134062928,15.63,19.71,12.96,12.27,21.78
-37.80305,149.2704,2014-11-07,912345043,16.806634746922,16.7,19.885,13.98,13.25,21.56
-37.81905,148.78351,2014-11-24,912345042,16.4365389876881,16.28,19.565,13.54,12.92,21.02
-32.71802,152.14133,2014-11-22,912345040,20.7300957592339,20.7,23.24,18.3,17.18,24.71
-32.71802,152.14133,2014-11-22,912344973,20.7300957592339,20.7,23.24,18.3,17.18,24.71
-32.68551,152.22244,2014-11-07,912345039,20.8155813953488,20.76,23.585,18.29,17.31,24.61
21.49227,-72.21803,2015-05-02,912345038,27.6164158686731,27.73,29.48,25.83,24.87,30.61
21.49222,-72.21608,2015-05-02,912345037,27.6164158686731,27.73,29.48,25.83,24.87,30.61
21.81508,-72.1862,2015-04-30,912345036,27.4708618331053,27.32,29.19,25.765,25.28,30.08
21.81508,-72.1862,2015-04-30,912345035,27.4708618331053,27.32,29.19,25.765,25.28,30.08
21.8166,-72.18342,2015-04-30,912345034,27.4708618331053,27.32,29.19,25.765,25.28,30.08
21.8166,-72.18342,2015-04-30,912345033,27.4708618331053,27.32,29.19,25.765,25.28,30.08
-35.1092,138.469,2014-09-04,912345032,17.7041860465116,17.43,22.6,13.025,12.49,24.52
-35.1071,138.4695,2014-09-04,912345031,17.7041860465116,17.43,22.6,13.025,12.49,24.52
-35.1071,138.4695,2014-09-04,912345030,17.7041860465116,17.43,22.6,13.025,12.49,24.52
-35.1071,138.4695,2014-09-03,912345029,17.7041176470588,17.43,22.6,13.025,12.49,24.52
-35.1071,138.4695,2014-09-03,912345027,17.7041176470588,17.43,22.6,13.025,12.49,24.52
-35.1071,138.4695,2014-09-03,912345026,17.7041176470588,17.43,22.6,13.025,12.49,24.52
-35.1092,138.469,2014-09-03,912345028,17.7041176470588,17.43,22.6,13.025,12.49,24.52
-35.50838,138.21873,2014-02-05,912345025,17.4427633378933,17.36,21.86,13.11,12.09,23.84
-35.50838,138.21873,2014-02-05,912345024,17.4427633378933,17.36,21.86,13.11,12.09,23.84
-35.50838,138.21873,2014-02-05,912345023,17.4427633378933,17.36,21.86,13.11,12.09,23.84
-35.50838,138.21873,2014-02-05,912345022,17.4427633378933,17.36,21.86,13.11,12.09,23.84
-35.51901,138.18452,2014-02-05,912345021,17.4151983584131,17.34,21.78,13.155,12.12,23.69
-35.51901,138.18452,2014-02-05,912345019,17.4151983584131,17.34,21.78,13.155,12.12,23.69
-35.51901,138.18452,2014-02-05,912345016,17.4151983584131,17.34,21.78,13.155,12.12,23.69
-35.51901,138.18452,2014-02-05,912345015,17.4151983584131,17.34,21.78,13.155,12.12,23.69
-35.52045,138.16443,2014-02-05,912345020,17.4151983584131,17.34,21.78,13.155,12.12,23.69
-35.52045,138.16443,2014-02-05,912345018,17.4151983584131,17.34,21.78,13.155,12.12,23.69
-35.52045,138.16443,2014-02-05,912345017,17.4151983584131,17.34,21.78,13.155,12.12,23.69
-35.52045,138.16443,2014-02-05,912345014,17.4151983584131,17.34,21.78,13.155,12.12,23.69
-35.51922,138.17416,2014-02-05,912345013,17.4151983584131,17.34,21.78,13.155,12.12,23.69
-35.51922,138.17416,2014-02-05,912345010,17.4151983584131,17.34,21.78,13.155,12.12,23.69
-35.51922,138.17416,2014-02-05,912345008,17.4151983584131,17.34,21.78,13.155,12.12,23.69
-35.51922,138.17416,2014-02-05,912345007,17.4151983584131,17.34,21.78,13.155,12.12,23.69
-35.39933,138.33456,2014-02-05,912345012,17.5147742818057,17.4,22.055,13.045,12.04,24.22
-35.39933,138.33456,2014-02-05,912345009,17.5147742818057,17.4,22.055,13.045,12.04,24.22
-35.39933,138.33456,2014-02-05,912344081,17.5147742818057,17.4,22.055,13.045,12.04,24.22
-35.39933,138.33456,2014-02-05,912344080,17.5147742818057,17.4,22.055,13.045,12.04,24.22
-35.41506,138.32132,2014-02-05,912345011,17.49707250342,17.39,22.01,13.05,12.03,24.13
-35.41506,138.32132,2014-02-05,912345006,17.49707250342,17.39,22.01,13.05,12.03,24.13
-35.41506,138.32132,2014-02-05,912344082,17.49707250342,17.39,22.01,13.05,12.03,24.13
43.37565,-8.34271,2015-06-15,912345005,14.8848700410397,14.79,17.95,12.095,11.64,19.16
-38.30692,144.80102,2015-03-25,912345002,16.0973187414501,15.64,20.74,11.61,11.02,22.68
-36.42343,150.07957,2015-05-24,912345001,19.2292476060192,19.68,22.415,15.825,15.11,23.84
-35.862,150.18527,2015-05-19,912345000,19.4189740082079,19.68,22.43,16.145,15.11,23.98
-35.85507,150.19207,2015-05-19,912344999,19.4189740082079,19.68,22.43,16.145,15.11,23.98
-36.26133,150.1492,2015-03-31,912344998,19.4877975376197,19.81,22.64,16.09,15.19,24.51
-36.13559,150.12916,2015-03-31,912344997,19.3928590971272,19.7,22.53,15.9,14.92,24.44
-36.24482,150.22451,2015-03-30,912344995,19.6302462380301,19.91,22.75,16.22,15.35,24.55
-36.2485,150.22827,2015-03-30,912344994,19.6302462380301,19.91,22.75,16.22,15.35,24.55
-35.74794,150.26006,2015-03-29,912344993,19.5855813953488,19.78,22.505,16.35,15.52,23.87
-35.80183,150.23382,2015-03-29,912344992,19.4860465116279,19.77,22.45,16.24,15.32,23.91
-35.78389,150.23465,2015-03-29,912344991,19.4882626538988,19.76,22.435,16.25,15.36,23.86
-35.8259,150.22657,2015-03-10,912344990,19.4516005471956,19.77,22.425,16.24,15.32,23.91
-35.8259,150.22657,2015-03-10,912344989,19.4516005471956,19.77,22.425,16.24,15.32,23.91
-35.83457,150.20885,2015-02-08,912344988,19.4154856361149,19.77,22.255,16.24,15.32,23.91
-35.83289,150.22128,2015-02-08,912344987,19.4154856361149,19.77,22.255,16.24,15.32,23.91
-35.83002,150.2319,2015-02-08,912344986,19.4154856361149,19.77,22.255,16.24,15.32,23.91
-32.71446,152.15183,2015-05-23,912344977,20.8495759233926,20.93,23.56,18.325,17.22,25.58
-32.71446,152.15183,2015-03-20,912344976,20.9205335157319,20.93,23.87,18.325,17.22,25.58
-32.71446,152.15183,2015-03-20,912344876,20.9205335157319,20.93,23.87,18.325,17.22,25.58
-23.16465,113.75582,2015-08-02,912344972,24.6545554035568,24.62,27.265,22.315,21.69,28.36
-23.16465,113.75582,2015-08-02,912344907,24.6545554035568,24.62,27.265,22.315,21.69,28.36
-23.16465,113.75582,2015-08-02,912344906,24.6545554035568,24.62,27.265,22.315,21.69,28.36
-23.11234,113.75042,2015-08-01,912344971,24.6837209302326,24.66,27.295,22.36,21.66,28.34
-23.11234,113.75042,2015-08-01,912344932,24.6837209302326,24.66,27.295,22.36,21.66,28.34
-23.11234,113.75042,2015-08-01,912344922,24.6837209302326,24.66,27.295,22.36,21.66,28.34
-23.11234,113.75042,2015-08-01,912344916,24.6837209302326,24.66,27.295,22.36,21.66,28.34
-23.04801,113.81886,2015-08-01,912344970,24.7251025991792,24.71,27.35,22.385,21.58,28.31
-23.04801,113.81886,2015-08-01,912344931,24.7251025991792,24.71,27.35,22.385,21.58,28.31
-23.04801,113.81886,2015-08-01,912344915,24.7251025991792,24.71,27.35,22.385,21.58,28.31
-23.04801,113.81886,2015-08-01,912344891,24.7251025991792,24.71,27.35,22.385,21.58,28.31
-23.17701,113.75987,2015-07-31,912344969,24.6528317373461,24.62,27.265,22.315,21.69,28.36
-23.17701,113.75987,2015-07-31,912344950,24.6528317373461,24.62,27.265,22.315,21.69,28.36
-23.17701,113.75987,2015-07-31,912344903,24.6528317373461,24.62,27.265,22.315,21.69,28.36
-21.86648,114.15926,2015-07-30,912344968,25.2329411764706,24.75,28.42,22.625,22.05,29.2
-21.86648,114.15926,2015-07-30,912344946,25.2329411764706,24.75,28.42,22.625,22.05,29.2
-21.86648,114.15926,2015-07-30,912344902,25.2329411764706,24.75,28.42,22.625,22.05,29.2
-21.83633,114.17777,2015-07-30,912344967,25.3236662106703,24.9,28.415,22.905,22.4,29.18
-21.83633,114.17777,2015-07-30,912344947,25.3236662106703,24.9,28.415,22.905,22.4,29.18
-21.83633,114.17777,2015-07-30,912344901,25.3236662106703,24.9,28.415,22.905,22.4,29.18
-21.83921,114.17564,2015-07-30,912344966,25.3236662106703,24.9,28.415,22.905,22.4,29.18
-21.83921,114.17564,2015-07-30,912344949,25.3236662106703,24.9,28.415,22.905,22.4,29.18
-21.83921,114.17564,2015-07-30,912344900,25.3236662106703,24.9,28.415,22.905,22.4,29.18
-21.63678,114.39077,2015-07-29,912344965,25.6219425444596,25.32,28.65,23.28,22.93,29.57
-21.63678,114.39077,2015-07-29,912344948,25.6219425444596,25.32,28.65,23.28,22.93,29.57
-21.63678,114.39077,2015-07-29,912344899,25.6219425444596,25.32,28.65,23.28,22.93,29.57
-21.65079,114.37691,2015-07-29,912344964,25.5206976744186,25.19,28.63,23.095,22.69,29.54
-21.65079,114.37691,2015-07-29,912344944,25.5206976744186,25.19,28.63,23.095,22.69,29.54
-21.65079,114.37691,2015-07-29,912344943,25.5206976744186,25.19,28.63,23.095,22.69,29.54
-21.85245,114.16954,2015-07-28,912344963,25.2326128590971,24.75,28.42,22.62,22.05,29.2
-21.85245,114.16954,2015-07-28,912344945,25.2326128590971,24.75,28.42,22.62,22.05,29.2
-21.85245,114.16954,2015-07-28,912344898,25.2326128590971,24.75,28.42,22.62,22.05,29.2
-23.31925,113.7807,2015-07-26,912344962,24.5381258549932,24.53,27.115,22.23,21.73,28.21
-23.31925,113.7807,2015-07-26,912344937,24.5381258549932,24.53,27.115,22.23,21.73,28.21
-23.31925,113.7807,2015-07-26,912344880,24.5381258549932,24.53,27.115,22.23,21.73,28.21
-23.33246,113.77923,2015-07-26,912344961,24.5381258549932,24.53,27.115,22.23,21.73,28.21
-23.33246,113.77923,2015-07-26,912344908,24.5381258549932,24.53,27.115,22.23,21.73,28.21
-23.33246,113.77923,2015-07-26,912344879,24.5381258549932,24.53,27.115,22.23,21.73,28.21
-23.16925,113.75708,2015-08-01,912344960,24.6536114911081,24.62,27.265,22.315,21.69,28.36
-23.16925,113.75708,2015-08-01,912344939,24.6536114911081,24.62,27.265,22.315,21.69,28.36
-23.16925,113.75708,2015-08-01,912344905,24.6536114911081,24.62,27.265,22.315,21.69,28.36
-23.14152,113.75364,2015-08-01,912344959,24.6837209302326,24.66,27.295,22.36,21.66,28.34
-23.14152,113.75364,2015-08-01,912344938,24.6837209302326,24.66,27.295,22.36,21.66,28.34
-23.14152,113.75364,2015-08-01,912344904,24.6837209302326,24.66,27.295,22.36,21.66,28.34
-23.14221,113.76709,2015-07-31,912344958,24.6829138166895,24.66,27.295,22.36,21.66,28.34
-22.86905,113.76443,2015-07-30,912344957,24.8296716826265,24.82,27.515,22.47,21.63,28.55
-22.86905,113.76443,2015-07-30,912344929,24.8296716826265,24.82,27.515,22.47,21.63,28.55
-22.86905,113.76443,2015-07-30,912344887,24.8296716826265,24.82,27.515,22.47,21.63,28.55
-23.13496,113.7404,2015-07-29,912344956,24.6938987688098,24.69,27.315,22.39,21.72,28.36
-23.13496,113.7404,2015-07-29,912344919,24.6938987688098,24.69,27.315,22.39,21.72,28.36
-23.13496,113.7404,2015-07-29,912344886,24.6938987688098,24.69,27.315,22.39,21.72,28.36
-23.2175,113.75466,2015-07-28,912344955,24.6127359781122,24.57,27.235,22.27,21.71,28.33
-23.2175,113.75466,2015-07-28,912344927,24.6127359781122,24.57,27.235,22.27,21.71,28.33
-23.2175,113.75466,2015-07-28,912344884,24.6127359781122,24.57,27.235,22.27,21.71,28.33
-23.19995,113.76354,2015-07-28,912344954,24.6504787961696,24.62,27.265,22.315,21.69,28.36
-23.19995,113.76354,2015-07-28,912344910,24.6504787961696,24.62,27.265,22.315,21.69,28.36
-23.19995,113.76354,2015-07-28,912344883,24.6504787961696,24.62,27.265,22.315,21.69,28.36
-23.17989,113.76169,2015-07-26,912344953,24.6501367989056,24.62,27.265,22.315,21.69,28.36
-23.17989,113.76169,2015-07-26,912344942,24.6501367989056,24.62,27.265,22.315,21.69,28.36
-23.20194,113.76248,2015-07-26,912344952,24.612366621067,24.57,27.235,22.27,21.71,28.33
-23.20194,113.76248,2015-07-26,912344941,24.612366621067,24.57,27.235,22.27,21.71,28.33
-23.16108,113.75875,2015-07-25,912344951,24.6504240766074,24.62,27.265,22.315,21.69,28.36
-23.16108,113.75875,2015-07-25,912344940,24.6504240766074,24.62,27.265,22.315,21.69,28.36
-23.21313,113.76296,2015-07-25,912344936,24.6126265389877,24.57,27.235,22.27,21.71,28.33
-23.21313,113.76296,2015-07-25,912344878,24.6126265389877,24.57,27.235,22.27,21.71,28.33
-22.92875,113.77937,2015-07-30,912344935,24.7931737346101,24.77,27.48,22.445,21.61,28.47
-22.92875,113.77937,2015-07-30,912344930,24.7931737346101,24.77,27.48,22.445,21.61,28.47
-22.92875,113.77937,2015-07-30,912344888,24.7931737346101,24.77,27.48,22.445,21.61,28.47
-23.14221,113.76709,2015-07-28,912344934,24.6804103967168,24.66,27.295,22.36,21.66,28.34
-23.20615,113.76029,2015-08-02,912344933,24.6167715458276,24.57,27.235,22.27,21.71,28.33
-23.20615,113.76029,2015-08-02,912344917,24.6167715458276,24.57,27.235,22.27,21.71,28.33
-23.20615,113.76029,2015-08-02,912344892,24.6167715458276,24.57,27.235,22.27,21.71,28.33
-23.17758,113.76397,2015-07-29,912344928,24.6513816689466,24.62,27.265,22.315,21.69,28.36
-23.04473,113.81843,2015-07-27,912344926,24.7211627906977,24.71,27.35,22.385,21.58,28.31
-23.04473,113.81843,2015-07-27,912344911,24.7211627906977,24.71,27.35,22.385,21.58,28.31
-23.04473,113.81843,2015-07-27,912344881,24.7211627906977,24.71,27.35,22.385,21.58,28.31
-23.17642,113.76097,2015-07-26,912344925,24.6501367989056,24.62,27.265,22.315,21.69,28.36
-23.17642,113.76097,2015-07-26,912344897,24.6501367989056,24.62,27.265,22.315,21.69,28.36
-23.12142,113.75562,2015-07-25,912344924,24.6803967168263,24.66,27.295,22.36,21.66,28.34
-23.12142,113.75562,2015-07-25,912344896,24.6803967168263,24.66,27.295,22.36,21.66,28.34
-23.12142,113.75562,2015-07-25,912344895,24.6803967168263,24.66,27.295,22.36,21.66,28.34
-23.12627,113.76158,2015-07-25,912344923,24.6803967168263,24.66,27.295,22.36,21.66,28.34
-23.12627,113.76158,2015-07-25,912344894,24.6803967168263,24.66,27.295,22.36,21.66,28.34
-23.12627,113.76158,2015-07-25,912344893,24.6803967168263,24.66,27.295,22.36,21.66,28.34
-23.12872,113.75232,2015-07-31,912344921,24.6829138166895,24.66,27.295,22.36,21.66,28.34
-23.12872,113.75232,2015-07-31,912344914,24.6829138166895,24.66,27.295,22.36,21.66,28.34
-23.12872,113.75232,2015-07-31,912344890,24.6829138166895,24.66,27.295,22.36,21.66,28.34
-23.098,113.79429,2015-07-31,912344920,24.7089740082079,24.68,27.33,22.39,21.63,28.33
-23.098,113.79429,2015-07-31,912344913,24.7089740082079,24.68,27.33,22.39,21.63,28.33
-23.098,113.79429,2015-07-31,912344889,24.7089740082079,24.68,27.33,22.39,21.63,28.33
-23.19459,113.75209,2015-07-29,912344918,24.6513816689466,24.62,27.265,22.315,21.69,28.36
-23.19459,113.75209,2015-07-29,912344885,24.6513816689466,24.62,27.265,22.315,21.69,28.36
-23.09197,113.73966,2015-07-27,912344912,24.7198221614227,24.71,27.34,22.43,21.68,28.35
-23.09197,113.73966,2015-07-27,912344882,24.7198221614227,24.71,27.34,22.43,21.68,28.35
-23.20838,113.76328,2015-07-25,912344909,24.6126265389877,24.57,27.235,22.27,21.71,28.33
-23.20838,113.76328,2015-07-25,912344877,24.6126265389877,24.57,27.235,22.27,21.71,28.33
-37.82143,148.78645,2015-03-19,912344875,16.4863064295486,16.36,19.745,13.54,12.92,21.02
-38.30125,144.64798,2015-03-29,912344874,16.0767989056088,15.74,20.235,12.26,11.53,21.86
-38.31745,144.71023,2015-03-24,912344873,16.091244870041,15.62,20.49,11.895,11.24,22.31
-38.13846,144.71302,2015-03-26,912344872,16.0947195622435,15.61,21.11,11.2,10.63,23.1
-38.14875,144.72336,2015-03-26,912344871,16.0947195622435,15.61,21.11,11.2,10.63,23.1
-38.27772,144.62365,2015-03-29,912344870,16.0825718194254,15.64,20.405,12.075,11.37,22.11
-37.81811,148.78479,2015-03-08,912344869,16.4858276333789,16.36,19.745,13.54,12.92,21.02
-32.47043,133.3192,2015-03-21,912344868,17.8774965800274,18.13,19.94,15.16,14.55,21.25
-32.47043,133.3192,2015-03-21,912344867,17.8774965800274,18.13,19.94,15.16,14.55,21.25
-32.47043,133.3192,2015-03-21,912344850,17.8774965800274,18.13,19.94,15.16,14.55,21.25
-32.47043,133.3192,2015-03-21,912344849,17.8774965800274,18.13,19.94,15.16,14.55,21.25
-32.51986,133.30355,2015-03-20,912344866,17.876853625171,18.09,19.89,15.23,14.67,21.16
-32.51986,133.30355,2015-03-20,912344865,17.876853625171,18.09,19.89,15.23,14.67,21.16
-32.51986,133.30355,2015-03-20,912344844,17.876853625171,18.09,19.89,15.23,14.67,21.16
-32.51986,133.30355,2015-03-20,912344843,17.876853625171,18.09,19.89,15.23,14.67,21.16
-32.50282,133.30886,2015-03-20,912344864,17.876853625171,18.09,19.89,15.23,14.67,21.16
-32.50282,133.30886,2015-03-20,912344863,17.876853625171,18.09,19.89,15.23,14.67,21.16
-32.50282,133.30886,2015-03-20,912344842,17.876853625171,18.09,19.89,15.23,14.67,21.16
-32.50282,133.30886,2015-03-20,912344841,17.876853625171,18.09,19.89,15.23,14.67,21.16
-32.50108,133.30275,2015-03-20,912344862,17.876853625171,18.09,19.89,15.23,14.67,21.16
-32.50108,133.30275,2015-03-20,912344861,17.876853625171,18.09,19.89,15.23,14.67,21.16
-32.50108,133.30275,2015-03-20,912344846,17.876853625171,18.09,19.89,15.23,14.67,21.16
-32.50108,133.30275,2015-03-20,912344845,17.876853625171,18.09,19.89,15.23,14.67,21.16
-32.49329,133.28847,2015-03-20,912344860,17.898659370725,18.14,19.95,15.19,14.6,21.23
-32.49329,133.28847,2015-03-20,912344859,17.898659370725,18.14,19.95,15.19,14.6,21.23
-32.49329,133.28847,2015-03-20,912344848,17.898659370725,18.14,19.95,15.19,14.6,21.23
-32.49329,133.28847,2015-03-20,912344847,17.898659370725,18.14,19.95,15.19,14.6,21.23
-32.55656,133.29399,2015-03-19,912344858,17.9198358413133,18.15,19.94,15.34,14.74,21.11
-32.55656,133.29399,2015-03-19,912344857,17.9198358413133,18.15,19.94,15.34,14.74,21.11
-32.55656,133.29399,2015-03-19,912344836,17.9198358413133,18.15,19.94,15.34,14.74,21.11
-32.55656,133.29399,2015-03-19,912344835,17.9198358413133,18.15,19.94,15.34,14.74,21.11
-32.39264,133.38031,2015-03-19,912344856,17.9182079343365,18.23,20.08,14.915,14.23,21.51
-32.39264,133.38031,2015-03-19,912344855,17.9182079343365,18.23,20.08,14.915,14.23,21.51
-32.39264,133.38031,2015-03-19,912344838,17.9182079343365,18.23,20.08,14.915,14.23,21.51
-32.39264,133.38031,2015-03-19,912344837,17.9182079343365,18.23,20.08,14.915,14.23,21.51
-32.39337,133.37686,2015-03-19,912344854,17.9182079343365,18.23,20.08,14.915,14.23,21.51
-32.39337,133.37686,2015-03-19,912344853,17.9182079343365,18.23,20.08,14.915,14.23,21.51
-32.39337,133.37686,2015-03-19,912344840,17.9182079343365,18.23,20.08,14.915,14.23,21.51
-32.39337,133.37686,2015-03-19,912344839,17.9182079343365,18.23,20.08,14.915,14.23,21.51
-32.37349,133.48518,2015-03-18,912344852,17.927756497948,18.23,20.205,14.82,14.13,21.54
-32.37349,133.48518,2015-03-18,912344851,17.927756497948,18.23,20.205,14.82,14.13,21.54
-32.37349,133.48518,2015-03-18,912344830,17.927756497948,18.23,20.205,14.82,14.13,21.54
-32.37349,133.48518,2015-03-18,912344829,17.927756497948,18.23,20.205,14.82,14.13,21.54
-32.36858,133.48117,2015-03-18,912344834,17.927756497948,18.23,20.205,14.82,14.13,21.54
-32.36858,133.48117,2015-03-18,912344833,17.927756497948,18.23,20.205,14.82,14.13,21.54
-32.36858,133.48117,2015-03-18,912344832,17.927756497948,18.23,20.205,14.82,14.13,21.54
-32.36858,133.48117,2015-03-18,912344831,17.927756497948,18.23,20.205,14.82,14.13,21.54
11.38145,-86.03156,2015-04-04,912344828,27.3563337893297,27.78,29.08,24.81,23.47,29.54
11.38145,-86.03156,2015-04-04,912344805,27.3563337893297,27.78,29.08,24.81,23.47,29.54
11.35082,-86.00204,2015-04-04,912344827,27.3563337893297,27.78,29.08,24.81,23.47,29.54
11.35082,-86.00204,2015-04-04,912344804,27.3563337893297,27.78,29.08,24.81,23.47,29.54
11.385,-86.03813,2015-04-03,912344826,27.3550205198358,27.78,29.08,24.8,23.47,29.54
11.385,-86.03813,2015-04-03,912344819,27.3550205198358,27.78,29.08,24.8,23.47,29.54
11.385,-86.03813,2015-04-03,912344802,27.3550205198358,27.78,29.08,24.8,23.47,29.54
11.35589,-86.00406,2015-04-02,912344825,27.3544459644323,27.78,29.08,24.8,23.47,29.54
11.35403,-86.00303,2015-04-01,912344824,27.3533242134063,27.78,29.08,24.775,23.47,29.54
11.35403,-86.00303,2015-04-01,912344816,27.3533242134063,27.78,29.08,24.775,23.47,29.54
11.20382,-85.84623,2015-04-01,912344823,27.3237756497948,27.64,29.08,24.98,24.01,29.51
11.20382,-85.84623,2015-04-01,912344815,27.3237756497948,27.64,29.08,24.98,24.01,29.51
11.35589,-86.00406,2015-04-01,912344822,27.3533242134063,27.78,29.08,24.775,23.47,29.54
11.35589,-86.00406,2015-04-01,912344799,27.3533242134063,27.78,29.08,24.775,23.47,29.54
11.38443,-86.03907,2015-04-04,912344821,27.3563337893297,27.78,29.08,24.81,23.47,29.54
11.34733,-85.98935,2015-04-04,912344820,27.3326675786594,27.7,29.075,24.88,23.73,29.56
11.38628,-86.03662,2015-04-02,912344818,27.3544459644323,27.78,29.08,24.8,23.47,29.54
11.35036,-85.99895,2015-04-02,912344817,27.3307113543092,27.7,29.075,24.855,23.73,29.56
11.20407,-85.8464,2015-03-31,912344814,27.3224897400821,27.64,29.08,24.965,24.01,29.51
11.19034,-85.83937,2015-03-31,912344813,27.3338987688098,27.65,29.055,25.115,24.23,29.52
11.19044,-85.83832,2015-03-30,912344812,27.333146374829,27.65,29.055,25.115,24.23,29.52
11.19044,-85.83832,2015-03-30,912344797,27.333146374829,27.65,29.055,25.115,24.23,29.52
11.19165,-85.83711,2015-03-30,912344811,27.333146374829,27.65,29.055,25.115,24.23,29.52
11.19165,-85.83711,2015-03-30,912344796,27.333146374829,27.65,29.055,25.115,24.23,29.52
11.12435,-85.80162,2015-03-28,912344810,27.3526949384405,27.65,29.04,25.215,24.4,29.54
11.13343,-85.80495,2015-03-26,912344809,27.3522571819425,27.65,29.04,25.215,24.4,29.54
11.13343,-85.80495,2015-03-26,912344795,27.3522571819425,27.65,29.04,25.215,24.4,29.54
11.12435,-85.80162,2015-03-26,912344808,27.3522571819425,27.65,29.04,25.215,24.4,29.54
11.12435,-85.80162,2015-03-26,912344794,27.3522571819425,27.65,29.04,25.215,24.4,29.54
11.12183,-85.79685,2015-03-25,912344807,27.3641860465116,27.63,29.005,25.315,24.58,29.56
11.10952,-85.78047,2015-03-25,912344806,27.3641860465116,27.63,29.005,25.315,24.58,29.56
11.36421,-86.01166,2015-04-02,912344803,27.3544459644323,27.78,29.08,24.8,23.47,29.54
11.34847,-85.99886,2015-04-02,912344801,27.3307113543092,27.7,29.075,24.855,23.73,29.56
11.20268,-85.846,2015-04-01,912344800,27.3351299589603,27.65,29.055,25.12,24.23,29.52
11.20268,-85.846,2015-04-01,912344798,27.3351299589603,27.65,29.055,25.12,24.23,29.52
-33.81322,151.27238,2015-03-23,912344793,20.5658960328317,20.82,23.45,17.265,16.6,24.63
-33.81322,151.27238,2015-03-23,912344791,20.5658960328317,20.82,23.45,17.265,16.6,24.63
-33.81322,151.27238,2015-03-23,912344782,20.5658960328317,20.82,23.45,17.265,16.6,24.63
-33.84282,151.28584,2015-03-20,912344792,20.5673050615595,20.82,23.47,17.265,16.6,24.63
-33.84282,151.28584,2015-03-20,912344787,20.5673050615595,20.82,23.47,17.265,16.6,24.63
-33.84282,151.28584,2015-03-20,912344774,20.5673050615595,20.82,23.47,17.265,16.6,24.63
-33.83304,151.27898,2015-03-21,912344790,20.5655677154583,20.82,23.45,17.265,16.6,24.63
-33.83304,151.27898,2015-03-21,912344777,20.5655677154583,20.82,23.45,17.265,16.6,24.63
-33.82827,151.26574,2015-03-21,912344789,20.5655677154583,20.82,23.45,17.265,16.6,24.63
-33.82827,151.26574,2015-03-21,912344776,20.5655677154583,20.82,23.45,17.265,16.6,24.63
-33.8241,151.2972,2015-03-20,912344788,20.5673050615595,20.82,23.47,17.265,16.6,24.63
-33.8241,151.2972,2015-03-20,912344775,20.5673050615595,20.82,23.47,17.265,16.6,24.63
-33.8497,151.26734,2015-03-22,912344786,20.5651025991792,20.82,23.45,17.265,16.6,24.63
-33.8497,151.26734,2015-03-22,912344784,20.5651025991792,20.82,23.45,17.265,16.6,24.63
